Rank,Wallet,Owner,Balance,XRP Locked,Percentage,Total Balance
263,rUb2Ds39TAXnnbKekuUmJsZk11BaenHWHG,Coinbase (Cold 353),16812124,,0.02,16812124
264,rJZkhPxEbvpyuM1tPV2YfkSgSmFPwP4Af6,Coinbase (Cold 414),16712643,,0.02,16712643
265,rHCwZG3cNaKSr3aANX36m4McU3pLAj91Jr,Coinbase (Cold 197),16698217,,0.02,16698217
266,r9gGyhLJNhWRUPEXbcGXR7HowrAgQL4i4B,Coinbase (Cold 155),16698217,,0.02,16698217
267,rLex7Hn4VFotWPCzE1xXnPtx1GfqTzLnJi,Coinbase (Cold 394),16698217,,0.02,16698217
268,rEe4cm8ZvQSMS4h4Jwuj3RtCVwqATwZ1sK,Coinbase (Cold 396),16684309,,0.02,16684309
269,ram3dNqeea6s9HpyH8ANoFMSTW78Gk3gBv,Coinbase (Cold 146),16676909,,0.02,16676909
270,rGthywLPxJPsmCZaWuA7K6xZ5EYJLjoq7e,Coinbase (Cold 345),16675509,,0.02,16675509
271,rKt48W1Eg5M6DWD1CkDDYioA7Civ8zEjiy,Coinbase (Cold 324),16673472,,0.02,16673472
272,rEEKHC9pyscnFz5hqMEe8dMQY5j1ymLC3Y,Coinbase (Cold 259),16673472,,0.02,16673472
273,rnkzrdCPPHhHTEu5XMfmLw2Z5wq9ZNJxFM,Coinbase (Cold 333),16666938,,0.02,16666938
274,rNdTXdz2fABUprp4LrvknEiqYXkvpzN4kx,Coinbase (Cold 248),16646550,,0.02,16646550
275,rMgdeXXHKpnFi9FUZQgZRc73gDFjVK8PMN,Coinbase (Cold 290),16621650,,0.02,16621650
276,rs4qVgzVsYTeTv9Fh5URf6CDeNn22AxXax,Coinbase (Cold 43),16616212,,0.02,16616212
277,rJUkHKXn7fonFnYs5aP1igXZ3ArY1xzKB1,Coinbase (Cold 321),16594930,,0.02,16594930
278,rUFDke2TLvmLQaAH6LZYmURAfQ1SCQDSLt,Coinbase (Cold 135),16594930,,0.02,16594930
279,rL2kYqQW7BThQrEVzf1SgohWnXV7adWfqf,Coinbase (Cold 298),16591079,,0.02,16591079
280,rHvCuXyoLzurq45ZNy91kzDmGJLqjf42Z8,Coinbase (Cold 74),16591079,,0.02,16591079
281,r4VDPsS5yatqpkdBoJxNWh3TWWXTnmR62r,Coinbase (Cold 31),16590601,,0.02,16590601
282,rQrYaxwU6vFvA37maEVcs1hLGgxFDxaKZn,Coinbase (Cold 395),16584565,,0.02,16584565
283,rhuCPEoLFYbpbwyhXioSumPKrnfCi3AXJZ,Coinone (3),16583986,,0.02,16583986
284,raon8BEsrawPug1yEs8ChX4ccEC4bhbEbw,Coinbase (Cold 136),16578291,,0.02,16578291
285,rNqCrZDNfW3apqmrk94AuAdy35eW5jB2pP,Coinbase (Cold 181),16573113,,0.02,16573113
286,rfJL7vFfPsXLhjTctNJJf443tASrrs1Nap,Coinbase (Cold 409),16573113,,0.02,16573113
287,rME6BCc8wFqLFtD6yGDMChPEpChN59VCym,Coinbase (Cold 300),16568045,,0.02,16568045
288,rNx5iPejwegrf6CXgWNsZMGXgj4C2e2QGo,Coinbase (Cold 187),16560342,,0.02,16560342
289,r4pUXa53aRzH11u2ZrPLk1tuM5mFayXwZM,Coinbase (Cold 403),16527121,,0.02,16527121
290,rKrur5amu1cx5ZMdfZ7QdwTLyQta7dXzWW,Coinbase (Cold 141),16508790,,0.02,16508790
291,rhDUYzz8faQi1NkAkD4UqPGhHVtMML4uY1,Coinbase (Cold 233),16483929,,0.02,16483929
292,rsXm9nBire6zqajappuFPLJuydvHDuqz8g,Coinbase (Cold 124),16483929,,0.02,16483929
293,rp8XdQLjn41ao7CNHyorP4hS8fbPbACoEw,Coinbase (Cold 247),16483929,,0.02,16483929
294,rH2JhAxcApv8tEJa62jzGZFYgf77NduFDP,Coinbase (Cold 143),16483929,,0.02,16483929
295,rJT8GJhJaiugYSgZW6HuZmaGXYKudNXFbw,Coinbase (Cold 384),16483929,,0.02,16483929
296,rnVGdr1u7vp6DVxvaUMh4k5fUu7VNuoMUX,,16471237,,0.02,16471237
297,rhhJhWUpU7A1enRxKAmWqyV5c9Y1xrVQTm,Coinbase (Cold 157),16456676,,0.02,16456676
298,rPQmWocoQACFezEbQmmcRPSEhRxqp1Ksz9,Coinbase (Cold 302),16432326,,0.02,16432326
299,rhp3E7m7ZWZDADUXMsHJUjwfwkMchjouEK,,16413158,,0.02,16413158
300,rJv9iQ6Xf4YvVxzuqwHvdQ7pnttec9SdRM,,16413158,,0.02,16413158
301,rwJeHY3NW3PAEwD35UFE7VtzJHvpLYJaqu,,16413158,,0.02,16413158
302,rGCc2ah3xtnizjpH3gd2wQm6R837eaULa4,Coinbase (Cold 438),16396070,,0.02,16396070
303,rP1NE4wdBdUMyiZVDT4ayyUuMq7tyFUwAu,,16374938,,0.02,16374938
304,rE1fP7BwHoHcvyqofyPfq5WxvHqq1SeoZm,,16374938,,0.02,16374938
305,rwQVrg5kj5fVEexg1TAsMcm9YMfgMDEPa7,,16374938,,0.02,16374938
306,rGNBGWr6MGLiwn8gCwZyMXVf64BMkJSADm,,16374938,,0.02,16374938
307,rEvr31DrM4QB9ts5m1spTKJVpG8mLT54dF,,16327313,,0.02,16327313
308,rBwJjDBwVySGhvToXWBxkQ1kzrv6hx5umJ,,16272429,,0.02,16272429
309,rNcFduaniZxP2evwQTNwggxb7KUNvkFaYT,,16215286,,0.02,16215286
310,raNEtqFmZCqa2XUJNnNzk3RTG9HWmnL3H2,,16215286,,0.02,16215286
311,rfmMjAXq65hpAxEf1RLNQq6RgYTSVkQUW5,BITPoint (2),16077357,,0.02,16077357
312,rf5Eh386QjJoXxXMgjt57LQK6PMKhNbxjk,,15905752,,0.02,15905752
313,rDNRfBB4uUqgXdkGXm4myjpihthCxH7GEf,,15905752,,0.02,15905752
314,rDXY2NDWieyxqcfvssiAyG1NYjS3k84K5C,,15904564,,0.02,15904564
315,rnmTZLNgBDhuk4LvcLsmXLDK3vZz2m9TPm,,15901952,,0.02,15901952
316,rppYq648jhmNfj1ywW1eS5CgX4xJstzJYU,,15901952,,0.02,15901952
317,rhHaQ5E6QzKN4gHxzVAG98chyvf4wPEYXS,,15900000,,0.02,15900000
318,ra6UaanW7htg9Uye5ndT3BrK2w5gceLtCe,,15893564,,0.02,15893564
319,rppDYY7MUhAUYHLqEApiv26ZHBRbz6QLgN,,15893564,,0.02,15893564
320,rpLu6j6J15apCXAuJmpYBZg7DNpdsn6PvQ,,15893564,,0.02,15893564
321,rDxAKvPTMuikLSSbBEmBBQ9TTeukVWBCMz,,15888555,,0.02,15888555
322,rs3MBicefyNLojSoSUtTs3ENB9eYd7a9dn,,15876033,,0.02,15876033
323,rh7w4s1npHdHrmGJW6Y8oTUbYwB8J3zP2V,,15873655,,0.02,15873655
324,rD3eLhNUbJQNcaKm1zn8fzpQFeyWJs6Vzm,,15868163,,0.02,15868163
325,rnHWfM4VRPx2DvnCCCMAzpL8cpotacpyG8,,15846700,,0.02,15846700
326,ra9vRirj7RAr6jHPMsBefhZEUZK6etspDv,,15846700,,0.02,15846700
327,rLi4Y8HKPCEGWbKcqKJcQtDTDtCB7vcmAe,,15846700,,0.02,15846700
328,r3TapatJZBH4bYRksEdhCEPeBkEXtocqfR,,15837344,,0.02,15837344
329,rpvhEgBmgtjayv8JrU3Rr9X1mCCZJ8xg1N,,15819798,,0.02,15819798
330,rBpBrBhfaK8cdJtNd3qJwwknR3nv8GHEjc,,15819798,,0.02,15819798
331,rGiZt6AyGsUoxqprTX3PC7mWpCMuAziskL,,15819798,,0.02,15819798
332,rnm97EyYwJ3Pfxo7KR3b1tSkGjGqdt9xfv,,15759710,,0.02,15759710
333,r36kF1vEteVvNUgW2KF9m2x346hdjaYvBF,,15717848,,0.02,15717848
334,rfZCcK6EMCYeAX3y86X281xwgRLcH82SAw,,15706576,,0.02,15706576
335,raBWjPDjohBGc9dR6ti3DsP9Sn47jirTi3,,15583485,,0.02,15583485
336,rw9jrkr6isUQeQqRrcfii1KhBvBuWbenwL,,15279800,,0.01,15279800
337,rDj2jmPaCNuNV4QpbqnfdDzgXSUrRZiz4e,,15266629,,0.01,15266629
338,r9a5PNLuQHJsjADdBmMDfa1Y914a7qST5j,,15242338,,0.01,15242338
339,rJTg6KZLXGw5UjgYWD1Hm8mqtBbku5Uh6T,,15208915,,0.01,15208915
340,rEfRV7bwjzF9u5hewtwUiGTgbo9BBKF3SN,,15124212,,0.01,15124212
341,rMf8h9XEmECwmaJR5nbNrXSAEvRmx2y3xq,,15076747,,0.01,15076747
342,rMyu3uB5WJch6Ns9GuuCLCo7wckSNz1Ep5,,15052826,,0.01,15052826
343,rAjffUjDYYbQ7MgbnLuUGFYA5RFS4MeW1,,15019083,,0.01,15019083
344,rpdfM4KARNqE8bTZkBTgv1kCM4F3GPhu5G,,15002938,,0.01,15002938
345,rDK26ASe17eR4ZJafRzgJxeSJNwAhziAee,,15000035,,0.01,15000035
346,rKMhQik9qdyq8TDCYT92xPPRnFtuq8wvQK,,15000000,,0.01,15000000
347,r4jH81bPzsD6gWit64QimUmWzQRz3Hj392,,15000000,,0.01,15000000
348,r9mvzAeDdWYbiAh2rYsSmmtQT5rmAtr7uN,,15000000,,0.01,15000000
349,rH5odV7DybL4Dp9Vuhs8ayN8zuQPxCofQJ,,15000000,,0.01,15000000
350,rUircZzT2LiatBRMacVN6MSKBuVKo5x4at,,14851367,,0.01,14851367
351,rJ9xBTvz6WqnzxTTXypiAerc2oHwpJUDa,,14804915,,0.01,14804915
352,rP5mfhLY5PvjGQf8rrZaSeZSY1yC3AVwUz,,14700999,,0.01,14700999
353,rJryeGmrm6jTaaKXzdod2EWE5aqhjnPdjz,,14676186,,0.01,14676186
354,rp1edBgyjbAsjXXHrhGtGUK2v6D6XhMTwc,,14491913,,0.01,14491913
355,rM9EyDmjxeukZGT6wfkxncqeM3ABJsro3a,eToro (5),14431366,,0.01,14431366
356,rNU4eAowPuixS5ZCWaRL72UUeKgxcKExpK,Binance (10),14303581,,0.01,14303581
357,rDqQe9U3kiawqLY21in6xsxcyjoK7jC7NT,,14094151,,0.01,14094151
358,r9bcaqWzK1DVJea5bdxSTtFNihFjVYzKWn,,13921924,,0.01,13921924
359,r34nz4RbK67FpyUofkVgnesqMU2WuU8HVA,,13751729,,0.01,13751729
360,rsjVYcuCFxFa9RiSDpP9KHxJ5ECPQfniR5,,13594792,,0.01,13594792
361,rNfKFUUxcZPnPyCL338mzhcRT9nXaAFMDw,,13534144,,0.01,13534144
362,raRVLN1i5QFF6w8cwV3RovtTkjFj3qyNRf,,13500100,,0.01,13500100
363,rN2AVDJj927YbdAvTXoDtq8uswbQvFU42t,,13499978,,0.01,13499978
364,rDbtwh9zLDt2eo1r7VejvFCddYF5UVDEqB,,13468255,,0.01,13468255
365,r4Ma7sBt86XBxCG4ZmS4zZdHmW7uJT5dx7,,13426920,,0.01,13426920
366,rUcPodpLjJpsKrJAm982t7VK6dXNXyGM3g,,13231109,80000,0.01,13311109
367,rwrcBryH7udC8KLaMNwUD5kEQHz44Q8He8,,13238421,,0.01,13238421
368,rGVyYimiN8MjTc5hAXA8Z4HsJp96W6XuLY,,13238421,,0.01,13238421
369,rHxsrvBven3BarPjUqA5bzz1FxxCqNazRh,,13238421,,0.01,13238421
370,rD1DTp9UazZJwYpYu24ELg2VpwJgsh55kQ,,13237063,,0.01,13237063
371,rB9antppJmKsFCRLTbnTtR3nLifoiCxb6D,,13237063,,0.01,13237063
372,raePppaBTk8ojXpmsh4ME3ZKktd4JJF4Ao,,13232466,,0.01,13232466
373,rfCugzFn6ksHP9QafiFpT7Fjg1gdX2csaC,,13232466,,0.01,13232466
374,r489vhH6Fr5nEi7UwQVGnQ7MEw5rZ9733,,13232466,,0.01,13232466
375,rJeXMqFacvvAsvPnBuzQpaaYFgEbVHTW8z,,13232466,,0.01,13232466
376,rNvJkhoZQPM3QHm39mBc7X4MWBLftbpsJQ,,13232466,,0.01,13232466
377,rn3HRCGrHs5YtDjZCYbqhgGPkvAc5CPYxi,,13232365,,0.01,13232365
378,rDsFd4giH4tqh53N7R7ZjeKerpsbftcJuc,,13232365,,0.01,13232365
379,r9AoCffZHcoAmnFt5kvN9gxurCzSqxwouJ,,13229481,,0.01,13229481
380,rJf8WLcMCLx9UQKcKjopVUr9BcKrvnXGnS,,13229185,,0.01,13229185
381,r3swHWwweaZQjfG1hFRCex1cJXVgUSpufS,,13226801,,0.01,13226801
382,r9LLUBp8bCA3dviksyytEeMZaEnK6kHqKm,,13226801,,0.01,13226801
383,r969v8Y8sy5LvnGAqzqLPNRj5r6jvCDmmj,,13210536,,0.01,13210536
384,rMM89DZHUmTnd6tUAqnzi1MSfG9h5c7ysY,,13210536,,0.01,13210536
385,rGnLY223vwan3rfwkK5fKceextVLgoBvoD,,13192527,,0.01,13192527
386,rwbzo4pQaKeABRjvitCKyJcuoQXUMyFoRu,,13187649,,0.01,13187649
387,rKPdvFMF4AiBe7G7RfmsXESfAWRuKe1hHB,,13187649,,0.01,13187649
388,rJszNovadG48Lk4fkusr1Ky9deUZ6CL4yj,,13181373,,0.01,13181373
389,rHRAu7N2Lyo1qTHz88JhHEwWPELRiCUDUZ,,13174163,,0.01,13174163
390,r9Ba8w9GJXsj8ZuecADjnhLjZhSwBbtd2h,,13146956,,0.01,13146956
391,rKTjkFUsVnuvuQnZabq3BbypLBhWCourDj,,13141577,,0.01,13141577
392,rn3gamabkeR8j7erLMoCdV7KjjggEzTT7r,,13114113,,0.01,13114113
393,r4M3jycH2x86N1UMJYF7QCRUmdySDYzRkw,,13109112,,0.01,13109112
394,rsMBnYQSrsTgyNzPvTLHbJCo9eV1ry9KMk,,13109112,,0.01,13109112
395,rUfFX7Hm3xwU9VCh6yPfCPq349U7mtmrBb,,13107947,,0.01,13107947
396,r9QAaCHYKfXbKg1ZFX3VNKJwvMgqyoRfe6,,13107947,,0.01,13107947
397,rHUMCxkzFZXf4z5XWMKUm1DbFKx3rxwD2w,,13085589,,0.01,13085589
398,rDV6HzwgWR531CkBGYrfGXejd1qXMpq5TR,,13085589,,0.01,13085589
399,rswphDiXe254zQygMNPKzR7Ts8TVTFuxk9,,13068164,,0.01,13068164
400,rLmpkoAWre176ZXwrMnrdSPjqdtASdcFc1,,13007890,,0.01,13007890
401,rKmCe5UQitrLfJu3tZPkWUW5yeYQmqthQd,,13001000,,0.01,13001000
402,rKA8iEsQqSKZg1HUaU7VZJTsaNYEza9FWa,,12998795,,0.01,12998795
403,rwkbXMJQLQhVhcjZnnHV4zu39N7WcQXQKX,,12959479,,0.01,12959479
404,rwyijevY8NrZMK85Yp9JfxdEqV9hZYfEzS,,12938340,,0.01,12938340
405,roc41ahU35qKjU3vrJRyfUxan8jP55KFS,,12938340,,0.01,12938340
406,rLv97BxswQhBFgiHaL46M3kpoSSTupJdBK,,12928089,,0.01,12928089
407,r3uKxQjNaiHGVevvJMGCCjcaFoiEd8VdBq,,12928089,,0.01,12928089
408,raVADDxioTcRmoK2BLK6WqnLoe3icy1H8F,,12858747,,0.01,12858747
409,rJhXL7L9tEVwC2ZnZQ9JhcskYrRt6daAyk,,12858747,,0.01,12858747
410,r9cojLq7Lvt7mYaSjVYLxFn3UZhQya3PzF,,12835972,,0.01,12835972
411,rncERsoWA4HxGWPjtjyi8SMr9PkP91LtVY,,12773648,,0.01,12773648
412,rd3qQzjvap3nzCymuJ1Ni6cE6KWrPZ9V6,,12767803,,0.01,12767803
413,rngU5b6pZMi5vmfndHdBwaBwGqD8NXB7cp,,12759760,,0.01,12759760
414,rBXAyXMwp2WVPg13nKxUz8iCVn5RjihueQ,,12739607,,0.01,12739607
415,rndF6YidXifPejSx5jsH2GYoBGRDoMnq2C,,12726254,,0.01,12726254
416,rLu9V8MXbAj8sgd6scu5D6UYbweH8GFzR1,,12715130,,0.01,12715130
417,rGtNaHtNbe2cW8RMhpfnukx57urs3VWZMC,,12693536,,0.01,12693536
418,rJPjGgsZs8yZz7tmkrStNeUXrfE7NzyzkN,,12686321,,0.01,12686321
419,raWGy3hgGx9m4jrzYVar9mA1GqL3fHQCvX,,12635088,,0.01,12635088
420,r9FNc9txxrB98DizMkhQBj3hgKQCbF1bGA,ZebPay (5),12625612,,0.01,12625612
421,rPBMDP7CGiKzMvPx6SsCGgeDsrsUyv1K1b,Yobit,12625287,,0.01,12625287
422,rME6KC5D26ZaVLWXbJ3QshVtfdBmLjVFny,,12554804,,0.01,12554804
423,rGaGwBKuijGrkzEtA5MKvM6oRRu4pysKqa,,12105130,,0.01,12105130
424,rsM7KAW1wutm2qxeF2FUWb9yRmSPjjS2Ex,,12094713,,0.01,12094713
425,rGfzA1tqSccP6uBW2UiX5tcAr9hh36xL1j,,12007202,,0.01,12007202
426,rnGBb3iUFiXZ8fHdjAhUvghiJXPMz86PxC,,12000567,,0.01,12000567
427,raehqZF9R53DyxBUQ5rQRAYE1yvJErFjBS,,12000050,,0.01,12000050
428,r3XikyjEnE18tQeoMchVHmx3iVmxgu3xLv,,11880012,,0.01,11880012
429,rQUp2PKzH3vCtKs5H9tsPPE1rTsN6fhjqn,Binance (22),11853991,,0.01,11853991
430,rfo3WnTUZ6SwkKk3AdxKyg8qSX92mMcmYV,,11715380,,0.01,11715380
431,rPHqyK3Jdwx3WZaySZ9QZzQZWcrhS3Aqz5,,11676705,,0.01,11676705
432,rNKXCKKx3y6RkTkart277iMHxfgndrg99z,,11672257,,0.01,11672257
433,rKaBkjJzj6gtfyjofyW8mCXJgfbdJTtkWT,,11564341,,0.01,11564341
434,rM8LixnRS4W9kQZ58P22HrtQ24pn3GNCRc,,11558770,,0.01,11558770
435,rwckRcBkWqcwCvc5XdrfVY1YjBkQw6ifXa,,11558770,,0.01,11558770
436,rnkWBDzfEY323SQmHdvFo2KfzbbWdsLVLH,,11558770,,0.01,11558770
437,rPpDCZcPYXtXFPpYFn3eET7HDeDmf4qxxW,,11558770,,0.01,11558770
438,rKkjg2pfeQJ2Qgom2VWz8XQnNBEexAMYGd,,11558770,,0.01,11558770
439,rsgCn3GtEsfMJetjDr4vsVaARk6QYp7VEm,,11558770,,0.01,11558770
440,rnfCVf7kfyEKm2wpZ3Fh5GYXZ3PLyB8tJH,,11558770,,0.01,11558770
441,rPn1XCReinNsuU3EezHyLmq8htYPy5fhLn,,11558770,,0.01,11558770
442,rMW3X77XVv2uLjtC43csPivxHuptHzFJpv,,11558770,,0.01,11558770
443,rfDQxFL3WnhvTbzt56EK5yCugfbgw8UUD4,,11555950,,0.01,11555950
444,rBFHd8PQjpgABnEK3w1sgfe4s9BkE5Y5YZ,,11555950,,0.01,11555950
445,rJezx5QkvbUvUVRbecXjxZUPrdxH3t1fQj,,11555950,,0.01,11555950
446,rnyWwVpu1cb2tYHf8o8U3tM7vecFis2zMN,,11555950,,0.01,11555950
447,rDRYTqH96YAdKvxwMSjkLTuxZzNuG6dNms,,11538064,,0.01,11538064
448,rHVP5EptF8ZaQS7NYR9kmgREwgKmRYWdB4,,11513451,,0.01,11513451
449,rEawWFjycQHBNgTtmg4BM8h3aPbEjd7u3D,,11487170,,0.01,11487170
450,rUzTs7UQmS2kSpkNa3Y6nAMdQ9YGdcUHgc,,11478078,,0.01,11478078
451,r4DymtkgUAh2wqRxVfdd3Xtswzim6eC6c5,Crypto.com (1),11471893,,0.01,11471893
452,rEfzibkDALpEWbqQAbMXEWtBpueddvxXJ6,,11441257,,0.01,11441257
453,r3WRE8QV8Mfg8E7VV3GET8JL75Enf9P2cA,,11402315,,0.01,11402315
454,rsbfd5ZYWqy6XXf6hndPbRjDAzfmWc1CeQ,Luno (2),11399986,,0.01,11399986
455,rfpfn3NEj3dUuJJ1cAj72dXvt2QSXmY2sM,,11326925,,0.01,11326925
456,rHQ5obSDmfFP6P4z9qCu3LY91tWF9nPrJc,,11302721,,0.01,11302721
457,rKC9ghnHhwLCCdhdbjvhHyUgTzcaqz4cKo,,11099615,,0.01,11099615
458,rhzXnyc2XzPSNfnJjTLTDszff8A7jCk7JC,,11051389,,0.01,11051389
459,rNQEy1qWsGn9DFGdJVJZXtKWXain8tvKYf,,11040842,,0.01,11040842
460,rGG9iYCcNgdsL5tQDYhmSFADFkez6kiEgS,,11040842,,0.01,11040842
461,rEDK3uWqEq1LjYNjAdmeUx3vJXdGi7WP54,,11014745,,0.01,11014745
462,rERknnrKR35fa9oaqSBgckpMRJusuGeLj3,,11014745,,0.01,11014745
463,rK4KRMwBRb53ZpQPC5b3Et8HGCU1JJKDQE,,11014745,,0.01,11014745
464,rKhRi8jwvoK9yVBcthP1mV4nj3cpv51h6B,,11014745,,0.01,11014745
465,r3PKgMieNvjDuTDfTfLLnCJDrZn98cEtL6,,11014745,,0.01,11014745
466,r9Tu9ESMp5Apomc7p4zY2QCJ4ge4tq98wA,,11009495,,0.01,11009495
467,raaNboKVQFtKmSQKYDQsETsyzCJvrPAwQk,,11002119,,0.01,11002119
468,rD5bUpDgeKs1jNNscBHLtAXfXYaTjmYpap,,10996441,,0.01,10996441
469,rhub8VRN55s94qWKDv6jmDy1pUykJzF3wq,~gatehub,10983173,,0.01,10983173
470,rKjG8mraQtGzQjeDUZ3kXapx4Ktbs1vBya,,10964950,,0.01,10964950
471,r9qSuq2D8KWeVmN2BCDxX8sFaDgDNSBfDr,,10964950,,0.01,10964950
472,r3pN1ARxT3dhXUVW15LkepR2DmNHVpykec,,10964950,,0.01,10964950
473,rpatPCXCAssjdUaYiqBNminQarU8pPg7SA,,10964950,,0.01,10964950
474,rUxdiRtoM91vG6K56fSRKKcsx5pjwEQBHi,,10964950,,0.01,10964950
475,r3uEFQh65kWbqhKVbV7ArKPnKJMMo3aKX5,,10964950,,0.01,10964950
476,r3DUTjCQxxT1WABvkVxbXAD9QGzhWoaBX1,,10964950,,0.01,10964950
477,rnJ6qMnEfVHtjnHg9A6WxRy84CnKucosa6,,10964950,,0.01,10964950
478,rBhA1henTmhaAZyrxawVdra485zpGh3giV,,10964950,,0.01,10964950
479,rJKB8ZimAZoT6oZDGYDUrxrLA8FftBNz9E,,10964950,,0.01,10964950
480,rKnEv72gH6cHwTTReQ8MnMn3CoX331mWMK,,10955502,,0.01,10955502
481,r9tqYVC2CVFGTuc7jaecLMeJPX1yeGanoK,,10955502,,0.01,10955502
482,rLUv88Mufx4m4d59gAjDAoRkEKEXJ9B8HT,,10955502,,0.01,10955502
483,rnCjDNLs5EfKYqZnvqPvxtsQ5gKFj92388,,10925789,,0.01,10925789
484,rDTgXYvTtV7KGC3sbW11HXeyq5mApiiw5Z,,10925789,,0.01,10925789
485,rDfuyS7wCn2JQMeypDP4GSbv1ezxXQe7iP,,10925789,,0.01,10925789
486,rfHJHTtMpWdN3aocBofNW3gHYF9PGy33qf,,10925789,,0.01,10925789
487,rUV8dXrSBkjTbLUVVsCXZf4Tt45vr8L6TM,,10917205,,0.01,10917205
488,rLUpiBeLhUyEzVtBkYE4S9t4zhdybSSARw,CoinDCX (2),10810330,,0.01,10810330
489,rHBXf41ccuT38r54gMUwtmqm9EtsJ5aLm1,,10739346,,0.01,10739346
490,rhh7PFynCmX4ds9wX42tBXScR3ecgU1nUH,,10716893,,0.01,10716893
491,rsEgzom7kpEBWFsB8p3EPf2q8qfvXgDYD7,,10617057,,0.01,10617057
492,rJiVXGCYvbTfb7mH7sW9fdajRkNtQQC3ex,,10448364,,0.01,10448364
493,rGkotQndPAutQqdh8CN24J3wLuwAspbbhE,,10441334,,0.01,10441334
494,r3pDoBEs2gzknZj29Did9HxCb5xvzx1o1p,,10435399,,0.01,10435399
495,rfQ9EcLkU6WnNmkS3EwUkFeXeN47Rk8Cvi,Binance (18),10239531,,0.01,10239531
496,rJDYSUs2PEH71TD2fdXHP1GCcUWxMzunya,,10142193,,0.01,10142193
497,raxpkdWADWpidmXkNcrbtjKiByMni5YiSX,,10077996,,0.01,10077996
498,raPEe9nr6a6Ygu1JTNvRb3W6P5SSfUcK55,~ymgtyo,10069509,,0.01,10069509
499,rJ2vdki8BuHCUwFpkbSaF5Uu7jSYzxvXx1,,10044930,,0.01,10044930
500,rLRiiaAHTgkXHRy6ggw5gpUMMXEJywMtfA,,10000445,,0.01,10000445
501,r4b8J3nk3zWqTwUud6tRKqjU5Devp1QUY,,10000193,,0.01,10000193
502,r3WjZU5LKLmjh8ff1q2RiaPLcUJeSU414x,,10000005,,0.01,10000005
503,rK9nVQ3p1xbwmB8UusBiD2wuxub2tEKx1r,,10000000,,0.01,10000000
504,rnA5THX8NYtFuvzeBscEq1sysh9vraYfjc,,10000000,,0.01,10000000
505,rnKSvC3HPFGbESmH9rPZ3AjpFCDNFGDqhH,,10000000,,0.01,10000000
506,rGtyAqLFh7gpiACsJtdY9FWDwaqgVBr5MH,,9999990,,0.01,9999990
507,rHE4w2rqcpeU17E4p3yer2RpvPeTpvRSmn,,9999978,,0.01,9999978
508,rBtttd61FExHC68vsZ8dqmS3DfjFEceA1A,Binance (9),9973916,,0.01,9973916
509,rJTEBWu7u1NcJAiMQ9iEa1dbsuPyhTiW23,,9921629,,0.01,9921629
510,rNhuiRXWDghEoGsSJf4X6i47zqaiKQEa4r,,9921027,,0.01,9921027
511,rBkTmVpuFACdBRKELj7M376HTxN9uV1xEu,,9853424,,0.01,9853424
512,rKpm8SjxPV6GNeHhBLBq2JqjV9AaZ4iCQa,,9753938,,0.01,9753938
513,r3ZVNKgkkT3A7hbEZ8HxnNnLDCCmZiZECV,Binance US (3),9457405,,0.01,9457405
514,rH4Bb3N3geEknahAqBcLDBWnRcjy6w13x5,,9443334,,0.01,9443334
515,rwSx1zqwwfsYm16wCyjaDLRuzZ7mnN3dV8,,9429626,,0.01,9429626
516,raENg56wUCSCE2v621fg4NCYdtgA4JFxoi,,9307221,,0.01,9307221
517,rDHnNucBD7HEitMZ8kk93Hoq3Se2wPaRRF,,9305750,,0.01,9305750
518,rwHAXP2D7nuae5ChgZdwMDBgdkdComQX8s,,9274880,,0.01,9274880
519,rJfXg5HMKKe55sT94i5AFGgsCgc3QU3v9n,,9229654,,0.01,9229654
520,rhkbZQTgkkMLr7ecMvCspcJbNKG6XRZxtm,,9199956,,0.01,9199956
521,rarG6FaeYhnzSKSS5EEPofo4gFsPn2bZKk,Binance (15),9036258,495,0.01,9036753
522,rf8XPJGTvxLwTHDfqQ78vtBQa28rp1YXcb,,9000000,,0.01,9000000
523,rGNXsYiyuUhr8JdzwG9DeomeNYQTwQQBse,,9000000,,0.01,9000000
524,rJctxLo5QgbJkwysSuooqMsk4duyTxELTs,,9000000,,0.01,9000000
525,rJZqnaNFC8DMASR8bioQvjMb8XenX4FKn4,,9000000,,0.01,9000000
526,rMMsyjMXf4fDhAv7tfoE7shGF5tVetqbGQ,,8917983,,0.01,8917983
527,rDMXrmr6doK4d5hU4LYUZBPH2dNPz8GPoP,,8900000,,0.01,8900000
528,rfJ2PQ24YDQNXCzunjrpfkgKEFTTPwv6Vf,,8895086,,0.01,8895086
529,rBNjfQRmVuDWxfGby6UtpUZQvFrYgydt2t,,8869031,,0.01,8869031
530,rPM5vQi3QZ4Beiqgx9cDvgo8Y8KXLz8jWj,,8783167,,0.01,8783167
531,rhWj9gaovwu2hZxYW7p388P8GRbuXFLQkK,Binance (14),8748966,,0.01,8748966
532,rBx5TaBapwnB87f5NfGShQ2iAXNyg7qz5S,,8634163,,0.01,8634163
533,rBViRdkr4Bo2qEVBHACEJFzKEDoHk9eSDj,,8614064,,0.01,8614064
534,rfwjBzermZyKCw6aXbqnwTfFMRjA3DTDZe,,8608381,,0.01,8608381
535,rGun3rrMv9eUmUa2pSHzg1Y2ReppwznB7f,,8572243,,0.01,8572243
536,rLjYDd1sLd8NURjtpjX9XXfVZhfFmC2cES,,8548481,,0.01,8548481
