Rank,Wallet,Owner,Balance,XRP Locked,Percentage,Total Balance
7974,rsGbthLfhUZMyHRT5D3RGHzBHkkU4rkUgo,,308298,,0.0,308298
7975,r33ya8sbRA4cAjrjQsFfu6619rcNZQvgXw,,308283,,0.0,308283
7976,raw8xcZxkob3evAn8jUBSTHfrMEzyCeoiM,,308278,,0.0,308278
7977,rLd9pZwf7AHz3XrkyEWw35WUoLPPqosssy,,308154,,0.0,308154
7978,rKu2C5fGxPtvV1EUEpWBJfEffAXQ1W7Bf8,,308054,,0.0,308054
7979,rhskoKF7f2zEQS4WJSihhsfMPF7DaAaEbF,,307956,,0.0,307956
7980,rNWM1z83V5Ed6ezFCuuBn2HNhuj58ms3j,~maru,307943,,0.0,307943
7981,rMLM28kLtaaBAo6pahB7aD2hGkMRfSLNBs,,307900,,0.0,307900
7982,rMbUzPu4NjvoUdytUWTUxHfffohtgnU7T1,,307892,,0.0,307892
7983,rwwvKR7XobL7zj3f9EGVW52hLBs7pngL1E,,307889,,0.0,307889
7984,rhSixPu44PEx7bC5jL138nB2C4jzTdGDr1,,307889,,0.0,307889
7985,r4cBMk9FPZBXGUwvki1FnKc8PWLNHRmgs9,,307887,,0.0,307887
7986,rNFMymznWGkHyhknT9EBQWBKhX96ZCM1ER,,307756,,0.0,307756
7987,r34VeW5EuUi7Y3sH2DDmwHqAphqQMZ7exX,,307669,,0.0,307669
7988,rHZrULH7WpSddBaezKkhty6mEEx5fi3zWw,,307564,,0.0,307564
7989,rM9wbPD4jRJzSfi8AU1uiSCCHE68FBMD6C,~Dryamamoto,307564,,0.0,307564
7990,rK2t7BejspsXrwDSUZemfqa9oZpCF8hrUX,,307562,,0.0,307562
7991,rJ5cSuy3BVaQN3o3JwLXY53LHQadwDM6r6,,307494,,0.0,307494
7992,rrpQ2rMhyn275L7qFES14T9BJRfvh2zjdh,,307460,,0.0,307460
7993,r3WCUy3KsxgKHTpxjv1tKP4NgNz9MrvvKW,,307416,,0.0,307416
7994,rKtDk258jBjnfxxpjgSSc54sBkhtaCC378,,307315,,0.0,307315
7995,r4SLiYyRA8JX2eQd5HTogmDcMmfJopmTfE,,307280,,0.0,307280
7996,rzHG79DqvWCVTEw7fj8Y7PUhKtyJ3v1tZ,,307245,,0.0,307245
7997,rBjRUhewzhuKzhwRDX8ML1PMcTXCjNYSyE,,307053,,0.0,307053
7998,rz3DRU7aGVPMJqopWD9Q5iiJUFEvwdA2b,,307039,,0.0,307039
7999,rL9HouMjrFp8QBJrXKT4SSTBBYAGK2bRCZ,,307025,,0.0,307025
8000,rpkwQ71yrgav3SexR7wC9KkyE7NGAF4Ccg,,307015,,0.0,307015
8001,rUsVHYWqFN7L4NSFMAZd1XEQhBCP9EBp3g,,306967,,0.0,306967
8002,rqPXtLUQHPn9AQT5PyAnjVBrKqen2eXdh,,306937,,0.0,306937
8003,r4ii6YyFSBaouQ9E131r9D4dR52G3mBNwU,,306908,,0.0,306908
8004,rNCwDWafNq1BmCv3fjYQzscwxbWmou56ZE,,306838,,0.0,306838
8005,rHRiK4QHsN1CkTie7jP4dv2sd4CjyUCb2L,,306815,,0.0,306815
8006,r9cb4PrwNWFVMYu1jk2wXY8jKFeDXXH2V5,,306612,,0.0,306612
8007,rytsfWNSQxYVcf7a7TNL5U29aLg8KQohj,,306605,,0.0,306605
8008,raFTKKDzhE5qdZQjXPbW6EqoLpE6bnWKzh,,306516,,0.0,306516
8009,rsSPwjRfAiGkdKfQgtALJJCd8hVVWkotjH,,306504,,0.0,306504
8010,r3pdV8Guyz8dGhf8neznreHgJ7yL8LWWaT,~keiko-f-340313,306500,,0.0,306500
8011,rD92pJzuXv9GsRRvnAvpQdtfefpEXJewvv,,306460,,0.0,306460
8012,rBWyr5PTax2SxpMQFyYk4wPFyxPfQMYxdo,,306446,,0.0,306446
8013,rwR4CHnHibvytqWiSeqS5ram1B4xnknRgS,,306383,,0.0,306383
8014,r3DvQgrTbA6bQ4Vb6v2JSMwAFjJ75RtH9D,,306368,,0.0,306368
8015,rh2J8Tk4SfepvwdDvqcrMRqGBQDaWtS394,,306367,,0.0,306367
8016,rUNgA912Y2bX2Z53YagRXUqhzFm99XZYgF,,306363,,0.0,306363
8017,rMwuELFcn4K2JZhtT1jUVRf46Drwna22AA,,306356,,0.0,306356
8018,rPdG2NzNRbdTAWZ7jHppJLfQSAEDoNbsjR,~aoike,306301,,0.0,306301
8019,rEoH1rNpZp4yZWB5Ngn23hCE6WjvQGv9s7,,306270,,0.0,306270
8020,rKYo9QtMPZzuKBvwKRGx3JhqMjiPALiR7A,,306225,,0.0,306225
8021,rzG657szcBA7fg9XeEb4DPeBstr1AhAHu,,306225,,0.0,306225
8022,rPoRPcLddEnGaXW61Fyfs7FdhA7tnPCNXR,,306203,,0.0,306203
8023,rG6N2Y9Mi44cs7TGhnyi7u926WAwSfUfpm,,306139,,0.0,306139
8024,rHibeQSsGW2V7Xco2HSqteWFTqv7xFrouC,,306009,,0.0,306009
8025,rPVwDJjTRSL793gpxX3sEQ1wdzQBVVCgd,,305951,,0.0,305951
8026,rHihfy1o38SttXAFpsCEXJwmxPVVqmpUbF,,305913,,0.0,305913
8027,rEq2aNKus6i3Urt6bVsN5MrprVdbBjDnQj,,305904,,0.0,305904
8028,rf6k3VdSNaq7y4Q4tDjfdeV4ETdLETFb9g,,305888,,0.0,305888
8029,rNuMStHggM7VaThzexjgziNRaedi1FRtuX,,305806,,0.0,305806
8030,r4w3YKMivR7TAoBrdKHBKxkp2N9Tt4XwJq,,305779,,0.0,305779
8031,rJYcEf9GrX3bXxsu9NAiaA92t1JuPEQtSX,,305731,,0.0,305731
8032,rHGUexVonjkN3ZVK4uTm1Jj4CNCmSjGDzy,~se1520,305500,,0.0,305500
8033,rKgNt9et3mgtFjk4cMnyg2ZfNRjRsTiYJZ,,305497,,0.0,305497
8034,rL4mr42utLMYZro6VHWXhpM7DBQq5PAsd,,305490,,0.0,305490
8035,rhUsr1dRMnjv91NwWDcrzTYrUoLUxhnsdN,,305415,,0.0,305415
8036,rLFPrjqDtHB1vVRReK4AvGJkr7f4Q2tUyz,,305382,,0.0,305382
8037,rLZHHTJXoEnNU4dCL621Xh6EripAUx1z1g,,305376,,0.0,305376
8038,rKSsTuV1HEHKrJnLdKU89hjEi12n6d6z1Z,,305326,,0.0,305326
8039,rH7bVxU5pozMWhMky5e4E197TRwrSVH5pJ,,305324,,0.0,305324
8040,rUjvgAmVd1nweFajyRibXBYgyCRADzKSGa,,305322,,0.0,305322
8041,r9xmU3z4gHriEBh3ftVRLmZdr1BbDRqsS6,,305296,,0.0,305296
8042,rwGTa4PRMLDkPMA6XTVL1sUqvDF5owLeMt,,305198,,0.0,305198
8043,rsekGH9p9neiPxym2TMJhqaCzHFuokenTU,Bitsler,305187,,0.0,305187
8044,rwpGBCk7oFnngDQf7VuPCceyfyTg5H24gF,,305176,,0.0,305176
8045,rPBtteCJs9Hw7oohEztsnzvVH1fRZxMre,,305162,,0.0,305162
8046,rPa7yWXcBb1KekbqFq62KZRJkR3GhgZ5hA,,305157,,0.0,305157
8047,rHCQtokAQZwy3jZF9vGbRsidyCooS5Aqmi,,305130,,0.0,305130
8048,rUrHfFsMHg1AuVDY8vCPwZLk2cBgKa6Bfm,,305097,,0.0,305097
8049,rhDkiVYDWQyjdkjRu7HXh8h7xtrhHxG2qE,,305040,,0.0,305040
8050,rNUyxNugxv67vhQZZCif2Ru1Hb4APNmwUS,HitBTC (3),305034,,0.0,305034
8051,rhgMZ4iBH3eAB5LSBA3zTfXxekXcwZeb8t,,305021,,0.0,305021
8052,raGHhMTQLqqNyzTR9dxw11FwTFbS5dBgse,,305014,,0.0,305014
8053,rHsWVJdJtdr2YQM16D6rCaEsR1suf7msy8,,305006,,0.0,305006
8054,rLpgcscM5fFyLfNqa6yV9fjnnusbg3tSYL,,305001,,0.0,305001
8055,rwA1eniBxjx4YbwVKDtaLn852yRdMtJrZa,,305000,,0.0,305000
8056,rXaFXxUq9QFoRr4fDcHj8vFmRimcMR34U,,304959,,0.0,304959
8057,rf9EkJsgN4CohB3pZY89tLVp6VEBa7yKxm,,304835,,0.0,304835
8058,rMGTmmxN5EBUgd4J8VhybDCoPhoydoSibo,,304825,,0.0,304825
8059,r3nuGZxej1oMK8FQcXMY8qFRs1VWDW5mx6,,304748,,0.0,304748
8060,rUvCFhGeqoHcdpxbbU8c4G5DSQj9FShcwF,,304738,,0.0,304738
8061,ra4JFPKcZUc6TYjt4bQ5e2WMTgjoQXaPHP,,304712,,0.0,304712
8062,rLhdCu458kqYa2wNnJvKdAJgn8aMzSWgeD,,304699,,0.0,304699
8063,rfZWkHj14Bvg7zeh7fENP5qeqHrcdpQj4t,,304673,,0.0,304673
8064,rEwSmxWuNvwNvoVrhpARbrzBAW8hy4jeof,,304663,,0.0,304663
8065,rniF4YiYnKBWRAhgX1ZfNrRCUnQSnY5yKf,,304612,,0.0,304612
8066,rKL4QU6JJtQ7WN3v5etjStEmp8uyoXLNf2,,304571,,0.0,304571
8067,rJR9P4Vrop5WV1KyFRqCCrHfsAqTVZnVKq,,304561,,0.0,304561
8068,ra2RCPbirAz1V8mYJVN8cb9GuBrCSckSUr,,304554,,0.0,304554
8069,rnrqip4yKWDfMqLuPxMxmbqoS29Aw2s2ty,,304531,,0.0,304531
8070,raArjMbgmctdNWCShu3VKnBWt579vkuhuK,,304513,,0.0,304513
8071,rMb1s8Zh3QzwXxHq6Rb74gobqEKLT8ayvd,,304479,,0.0,304479
8072,rPg2Bqdc74wfArNB6vNbThYAMfEKYyqVHa,,304451,,0.0,304451
8073,r3tyHyNqtUQ6BgoRtxit4ebdgj6pRokAPH,,304369,,0.0,304369
8074,rD2XhhPNqEebEZdUpvFNLsHmuYLeP5khp5,,304320,,0.0,304320
8075,rhEHces755y1RSchpQKNJtzGqv9iRCYN6h,,304320,,0.0,304320
8076,rMXeEeZT87cJJyjTeqcZapPK4gA6duHoTV,,304310,,0.0,304310
8077,rJVaCPEJp24mkrSnPgveKa19YHLNBPrwuM,,304275,,0.0,304275
8078,rPm7zFmspcMCRdYtJo8DS4w7h5qmgQi1yp,,304245,,0.0,304245
8079,rFuaX9Sd7wYsbwDGevqVacgKPNq3Uexoc,,304194,,0.0,304194
8080,rhYzPBrjAYieF7Z8nHEHhd1YognB8kawC4,,304151,,0.0,304151
8081,rpKDSPNxrUuYTxa9CyHzy2hwhPpLKpuDpe,,304139,,0.0,304139
8082,rEQRge4mhKeS9J2sBqZxe4gTzYMWMsfAwr,,304074,,0.0,304074
8083,r971ihRAdr2dahsW6jAy4rFcWGTonmTMzz,,304053,,0.0,304053
8084,r4z3G7j4vMd38xk6YXQ6TajriRMVLuSeC4,,304047,,0.0,304047
8085,rL1QUHUtvSZ2dvMiKFWWQBt7BvTU89WGm2,,304025,,0.0,304025
8086,rnaNXSDekJj8MzdRMSDLzacKxdGCjJ7s1h,,304019,,0.0,304019
8087,rnw7wJxNvYaB6WLN4FksUzYefvQRvu9r2y,,304000,,0.0,304000
8088,rHXxitHTGE3uUyXYeiMkxdu9tRbSLqByLd,,303977,,0.0,303977
8089,rMXztgN82eDDWg3S3HQLcQy2GGjzZWf79Q,,303964,,0.0,303964
8090,rJkUTzwd5duC8Wq2ym1fuMb8oapArcHFrA,,303932,,0.0,303932
8091,r9FQ7r4QeUyyMtXUwLSuAS65a4YrwoF7J3,,303922,,0.0,303922
8092,rUgxkTMCfcfmoBSKTWG44R67bzfb34dcBr,,303902,,0.0,303902
8093,rUcSmFJ9wTbosjNNSxHdG7fdpZo1W6gJcs,,303851,,0.0,303851
8094,rPxWyri33eKDst9Enf8VyJ9S89G8cXhj85,,303835,,0.0,303835
8095,rJwJ424XUFzGxW4yjhoAFNhh8o7JqcLjuP,,303821,,0.0,303821
8096,rJ1PotaWWbV4KtmB2KcugFD58mFXQED4hB,,303808,,0.0,303808
8097,rESYsdoTnKnUFSXVeQzCV7U1SBRKow9zCR,,303782,,0.0,303782
8098,rLY3jbXh2ibzQQKJFq5cKD2UZ1fkpb4CZx,,303678,,0.0,303678
8099,rJeWzeTG1qYgbaEWGByLSLadyLTNEvDgAh,,303600,,0.0,303600
8100,r4tiND3ojyeNY812BoYPEHEJGWf8XRiy8u,,303558,,0.0,303558
8101,rsZwikSF1tqLLrUUFyf1UA9VxduvwUChLm,,303547,,0.0,303547
8102,rwgrzjC18sw6wEwXezDGAko9EDW3n7xwiV,,303539,,0.0,303539
8103,rpLAj5kgknMSgkdpY9qYzzftQezFUyBgRk,,303531,,0.0,303531
8104,rpvvLbam7CreZxHGFKNGn7Pc6LdYUDqvse,,303523,,0.0,303523
8105,r3NWZwsxbxS6TGsF4DDCWmVKyF2bTCFkUy,,303495,,0.0,303495
8106,rBoZDUxoXTnZDoGybqZTDRh4SRD1RWLFyz,,303474,,0.0,303474
8107,rhPurmSXYpGJ25Wuv6wgZZP2i9eV9oX1UP,,303454,,0.0,303454
8108,rM3ZNbG3jWA3yggJUJBjExKPyqsf6CBbfV,,303451,,0.0,303451
8109,rsaKmGD8noKuBs7poATa3a5sP4HZysy8Uz,,303447,,0.0,303447
8110,rBgMBV2rNEYovwvBxLGBcVMXzHW6RTKqi7,,303375,,0.0,303375
8111,rpQ7qF5cVcrYezrCTXvh74eHzjbbDFkTie,,303330,,0.0,303330
8112,rDtxX7x3w7S9pYaYNC1ptvSgLd1zy85vQT,,303247,,0.0,303247
8113,r4BZTf3qjxHXgHEFtJB84bHnD3qwNicjAw,,303222,,0.0,303222
8114,raxhTB4Y6NANAMpVu8CUwxpAfR8pxpB1PQ,,303214,,0.0,303214
8115,rBtjWqqQY2Vk7UyDYmPh6PWexP9BS3X8L5,,303185,,0.0,303185
8116,rBwPSFfPQPBqcaefKeZm7pXUb9z9TWkBBa,,303103,,0.0,303103
8117,rfZu7Z2kkdhwan2126ytVhahnuubj6Rh1X,,303087,,0.0,303087
8118,rH8mErH3SY8GnM19ESDFGSYXJyYRoTpAbF,,303080,,0.0,303080
8119,rMgm5N6ArvEteZmytja8NSA8zr5ChGyap5,,303007,,0.0,303007
8120,rKFKqeBkhtdiH9s3xtCJQhCLZRD7jr9vvN,,302972,,0.0,302972
8121,r3tP5ziE4wbGywcmnYjybkNu8Wiup17G2q,,302909,,0.0,302909
8122,rpG1dkZtfVe4W9EDr9T8g5k6JCfE2gvkVv,,302890,,0.0,302890
8123,rLrsegzEA48YJfN5BPo8mvkSbByrkmJbpX,,302867,,0.0,302867
8124,rM5nQfPGsdFnBkS3ZzhrqnHAoyVxmZYky4,,302865,,0.0,302865
8125,ra9rDNq4RL3HurBJAFGapNnFdXJWN7PxPn,,302836,,0.0,302836
8126,rERk46W4rYzR8yMPnQPPHpGzkZfsGmdKKX,,302833,,0.0,302833
8127,rJNfd7dQj3QdB6XcAZyLGJJhyJWdcj4UWT,,302805,,0.0,302805
8128,rhx6LQSkXmJbKi6iqZQssMHv6FvHPb5N4H,,302779,,0.0,302779
8129,rpXfvUYVPGhD1eNuA6QbLbQEoFk25BqpKC,,302696,,0.0,302696
8130,rsyhBLjMqw4amandWc2s4eXCeA3D66oA1c,,302689,,0.0,302689
8131,rjn32gVHH7Ke75ys27XD1FtJYGf7UMPf1,,302661,,0.0,302661
8132,rpGJ9C2TBDMeSD8tTuQLk6ozEmhjXLKG4G,,302657,,0.0,302657
8133,rBWivJM8YUbd6bru7tYrW1MCNsfaFGSmVQ,,302656,,0.0,302656
8134,rEEazRUvidPTGEg2thaMh8VoRa89nNd9Af,,302596,,0.0,302596
8135,rsoXaqCZxrL1NC9btjhHjt1V3d8wLuS2gB,,302590,,0.0,302590
8136,rBiXv2cALowowHVG61vHXYRqMtWSiyKUbC,,302550,,0.0,302550
8137,rNcJNVA9eUYfBxhASKESAFabjw4hbv7seZ,,302456,,0.0,302456
8138,r9EDniBKGguSYfKY8ZfWrRLooicj323EBF,,302285,,0.0,302285
8139,rJu7FwcfjXwm8EiDhxPvAVabJNQu4KRW5E,,302281,,0.0,302281
8140,rCJE6nKnVKue4AoL2xGhAJZ4ZM27znA2W,,302262,,0.0,302262
8141,rPWh11vep1m2Aauw3h47AngN3kGMZ3XR1Q,,302250,,0.0,302250
8142,rGqwajsu7o9LG14gnfRtC9C7Jfoo1D9U85,,302212,,0.0,302212
8143,rDNmvWUVzPHGtirvDiGpieN6z6BdwTmPbV,,302156,,0.0,302156
8144,rwsP6WUUhVZXN3EzsBpZa7zKDzfboC1zNo,,302137,,0.0,302137
8145,rUbhrg4ge7Svqf8MSr2aaskadU4iELBzjP,,302130,,0.0,302130
8146,rGFTe5rdkytj5VRByAP23VGQkaF9qpCCXU,,302104,,0.0,302104
8147,rK4zBT7oWRBDo3mf7DngQNEaeH6yFHxvLe,,302077,,0.0,302077
8148,rHrT4s6UgDLCXsU6hXAobVNy5CW4W1eyH4,,302075,,0.0,302075
8149,r4ZD5mSmUbpTeo4RoDq16VXU33itsRHgvy,,302056,,0.0,302056
8150,rEynrrE26kef3eWC3QJ8sgHnACPijxwbTx,,302007,,0.0,302007
8151,rUQsFp83qAMrJb4UTkkWEY14L3KR1cnBqW,,302003,,0.0,302003
8152,rnKNrFFEdxpLSyzhixPNZkdekz4JsJAx5f,,302002,,0.0,302002
8153,rUgzSRo4nCbVYr2qYcXzYYZj4RUgLvb5fD,,302001,,0.0,302001
8154,rUPBBQ2aAF3hzGYGgNurkQhDSQY9MRZknG,,301987,,0.0,301987
8155,rnDZXUkZF4hdz6ADdEyp9yCru9bbH69C4Q,,301987,,0.0,301987
8156,rHXLqQr4BCXuueWJwxryBGxca6wmAKsDyH,,301983,,0.0,301983
8157,rpE5p2WhVr2dB1NyZpAWYMLcqJmBoHtRhr,,301977,,0.0,301977
8158,rGdwMhP9ZnHmpJqXWFg2ep36iHjeknCVdb,,301888,,0.0,301888
8159,rU8mMwrDAcAs9eb2F3jtuFbCiNCh4DQ8Dk,,301887,,0.0,301887
8160,r42FR4QD7Sj3PDQbtGFXnvJzJsySwz85Cd,,301838,,0.0,301838
8161,rBRX95Xs1Fgj7wEf8fUiM4iZ6dQiMAPbFw,,301831,,0.0,301831
8162,r3LBg6CQxHB5devArMYgdXExZhfcrfgnt7,,301831,,0.0,301831
8163,rBmnEwcAibbHebbwSUf4sA345X5gLd3x9L,,301828,,0.0,301828
8164,rE3yJ1jHvqcsKDbY4Kmn8HRANNyPuFFBBQ,,301828,,0.0,301828
8165,r4ZygJtUes4mLFsGBv7P3iRYuN3P9rQDiN,,301818,,0.0,301818
8166,rEX81sPMnp2LevAKhFJEJgVr4iUKg5ZVju,,301800,,0.0,301800
8167,rHcusTU2X3eeuTSaVXYWT2AVGs1LxfNoc4,,301777,,0.0,301777
8168,rQBwprpWoPYKTPCvJJeJaW7VS6PkAzvp5r,,301770,,0.0,301770
8169,r3y1EDM8r8CU2aGrsuoURZLC6apUBvVKGg,,301766,,0.0,301766
8170,rsnV8NLfLnbZUEsj5HfSEe5fSQjw6Ab4Ky,,301724,,0.0,301724
8171,rBa127Lp5MCAJYQnDPuX2haa4EbEwwzz32,,301687,,0.0,301687
8172,rDR5rWn6wHcUixzE4Ng3QUvdfi5e4phsFS,,301678,,0.0,301678
8173,r4jp5kgXyLoYdiGkRbYERXVGiukcEXJ3Lq,,301641,,0.0,301641
8174,rJaD9JWKgLzuwLLygXtZHWC8LQeFsxvyGH,,301615,,0.0,301615
8175,rBpa26pkRZF4dGyrTw8JZRs6Q8d8w5W5Wv,,301560,,0.0,301560
8176,rMfdYdJq6XSPbRfC69xLED4A1En4hiMGuh,,301556,,0.0,301556
8177,rZhti3DB565sMMc3kAxzZXyRuM38xMDow,,301468,,0.0,301468
8178,rGyrwc5k8PDcT2eNMFC8Z7SjY4az6rZFmP,,301429,,0.0,301429
8179,rJEeoVnB6UzJPqQLhWWr65KG1Zv9NNjf6u,,301427,,0.0,301427
8180,rHUFtR9S6gvRztffuHvKC78UAqPhG4QArs,,301402,,0.0,301402
8181,rw23pgHWSZB1DKa66g6RNKmBdFE47ZG3E1,,301376,,0.0,301376
8182,rn7mtKzdieHLayq4zJCE8D94S3eP1Wcd47,,301363,,0.0,301363
8183,rUWi8Ja5FLeBTW6uoz8JPz9WS5GYiTXXpf,,301360,,0.0,301360
8184,raw5rDS7quYYLgcVSZ7MyTEZRgMojyqhsn,,301297,,0.0,301297
8185,rpoNXZBDS7H6k2DGEbjk1rFYi1vQEtgT5H,,301267,,0.0,301267
8186,rJfKzBoZMt3cXbcS26JSbXbUFsxBfEir19,,301247,,0.0,301247
8187,rKyxHr4wNtAwWc8tY24DJSJXVHXaKSQf9g,,301218,,0.0,301218
8188,rsqh4W3DEce5BR7WQHSdn2AUQXMsbK21c6,,301217,,0.0,301217
8189,rsLFhPmrpt2DVeMRxqWGf3uMEmKmJgVbgb,,301205,,0.0,301205
8190,r4kcmg27UJzCBQarK97puATC6RLNmQhvn,,301196,,0.0,301196
8191,rE4mCXpkSLfVewULXyzRjUEHy6Y8Qh64f4,,301195,,0.0,301195
8192,rpUwP4zwpF41AVUDVCUym1yZZMj8tfMSPu,,301152,,0.0,301152
8193,rnGCHQsqs4daJFKQex1WGH7DEKmyifgQ42,,301151,,0.0,301151
8194,rPzs6cMASpcMrNYtPpGXBSgYuzVVDu6ESz,,301148,,0.0,301148
8195,r4TSy49x9geTkd2g81XJ2gSByaGv7xEiDe,,301146,,0.0,301146
8196,rp5M9hVwvzhJUBPVBFdzAqqJvDbfHBDJUJ,,301146,,0.0,301146
8197,rHNUruE1b9piCSVJJZNP7sm7rPzVtLPsnQ,,301126,,0.0,301126
8198,r4XLKfKTys1CdcC6zvsbizvxxWZ2z6LwUn,,301126,,0.0,301126
8199,rpAB2bYxCPuJkri3aXqmFRKyCoCCxHG2WL,,301118,,0.0,301118
8200,rLsQy7ZSRLf6MkwEprnmQNhmhThMmijtXv,,301108,,0.0,301108
8201,r994t5d5AJ9XRTxr26iNZSFSmFwvLpiSmL,,301107,,0.0,301107
8202,rJvdQCLCG5nTtw5wkb2KhG7djgcbZekLqR,,301090,,0.0,301090
8203,rMhrpqCueR7LcDusYdyh8xFWA3huE29BBE,~km3579126,301070,,0.0,301070
8204,rK9U2QnJRdbExxvQhRqeJ4qj7uTWb8sz6T,,301069,,0.0,301069
8205,rURq6KVZD32D1oECjdnBqt5bA5FuPTZcqU,,301051,,0.0,301051
8206,r4dHuXjgrENxpMnj9u6tvcp9TwqUnxwjFr,,301042,,0.0,301042
8207,rMccD6B7NMiaS4eQoyYAot6JXaaWP5ufiD,,301018,,0.0,301018
8208,rEXJko5Rtr4FSFjJhXuzpcimFBtfXntFar,,301013,,0.0,301013
8209,rwR1MeRs9XLdyNPTdHCPn2p1vkciurPKfE,,301013,,0.0,301013
8210,rPJSyk6GJ6GkiiuYCh3AKGZDefuhaZai8J,,301007,,0.0,301007
8211,rEZb3H91CfFn3ddXWWuFk1miN2b71wJNgL,,300978,,0.0,300978
8212,rsEJAVhcjUgFqWRuiBfEZEc2a6JTSMEvtK,,300943,,0.0,300943
8213,rHxAiHeDoWnL8QmkLAE5pj5fwe5fEtXDfL,,300932,,0.0,300932
8214,rJg9nFoKM92s924sqBAskxqAMsK4DWixBV,,300918,,0.0,300918
8215,rhqKdYwM3ZAjMzFPxtNcdWxCxw5n8iS9zT,,300910,,0.0,300910
8216,rPmqAfCdKaSdkHXE2WFj9tG3A5sVSQXejp,,300905,,0.0,300905
8217,rfWmscwCB8yFffLAvvJaoc9weR1Nx3agvf,,300905,,0.0,300905
8218,rpKVoysPtZnregdiM4M7kiBH7R3eQxFRgX,,300884,,0.0,300884
8219,rG6wt6xYvwYfJ7AArfLqEfGp8MaC82s4Mi,,300869,,0.0,300869
8220,r3ttVSkZoVtTgpMEoAvixsPWfj4JmFkP3C,,300855,,0.0,300855
8221,rw4oSz9QMSxg92fdJfp3Mt3tVitKjcSqXY,,300848,,0.0,300848
8222,rhaWs64Hykf8t8gQq35DGoohfaiN7BoKJD,,300840,,0.0,300840
8223,rpkcLuD3262qph6eCW9DQfHBLkJ89LmdQ8,,300810,,0.0,300810
8224,rBcobDTTc7BxsLTRSpkU4WNGxKAMcGbJ1x,,300805,,0.0,300805
8225,r44t63qsg4pVDcMUjx9t5pigJkJcBrGMgW,,300788,,0.0,300788
8226,rJ853NNK1uKJv2iT4rv1ZitktVsUVZ1fAB,,300750,,0.0,300750
8227,r9WxtH3TC7df5rrQctD1KzR3h2XCYxsWYX,~kyousiro,300740,,0.0,300740
8228,rE8qb4njBKKasb2FeZLgCuca5Sm8xGcfpY,,300733,,0.0,300733
8229,rfP1kRRVy4oBNcPLZdUFz3YUABe9SvTjdZ,,300724,,0.0,300724
8230,rUWLw2DSix6WzULeXvbo5D825qa3c18srN,,300719,,0.0,300719
8231,rUkQqFHABxyWcoyoH2wLdY9zxrFUedwnCE,,300718,,0.0,300718
8232,r4MwFYZPsHZ4xTpbaAW3Un9B2aG3wToQ3X,,300707,,0.0,300707
8233,rMLxGoo3cZLY9eMrK7eMshhv9tTxs4do76,,300705,,0.0,300705
8234,r3v5JQgK8N9myN6drimDLGhrWKJqHPdAz2,,300700,,0.0,300700
8235,rDbn3ESh6ogEeA8vv9AV3XuJZpd9AhHyic,,300697,,0.0,300697
8236,rERXeTtzS3sRs2BVp1zb3YGUFAyqCqV9Wy,,300684,,0.0,300684
8237,rB7h4f7UWHqjH3MGciusxjxVJhLacCQ2w1,,300680,,0.0,300680
8238,rJ3FobGgHpu9o6WzHsDPqD5j54upXrhac9,,300677,,0.0,300677
8239,rBmd4f2sAW6JhyhNvJBW3pizzh8Z835Kt,,300675,,0.0,300675
8240,rnkLSsqFDbGsvNyeQn8WcSeJ3FNUB1FQbi,,300650,,0.0,300650
8241,rGx3tjKBR54VQ2CeFYwD5chhP9Y7YqYSYj,,300636,,0.0,300636
8242,rWfXyD5zGzv2eVbgQFPojfwn6JFRmQYxq,,300628,,0.0,300628
8243,rw41KMdfavst99RF1QuE3k23orLCgUoUWg,,300622,,0.0,300622
8244,rw1rfe1a1z86ma7dPYfQPwLZCEWtVdMg4o,,300618,,0.0,300618
8245,rnbtU9CqeAhYBwvYkyJDvvJop5JqLqfs7B,,300613,,0.0,300613
8246,rsgwNXDwfdhMxSYaEfVPSSWXmCtmvCtTgo,,300601,,0.0,300601
8247,rJpwqYNPDDMZZNk9BrVvbg2mXEd2MPPqGP,,300592,,0.0,300592
8248,rVUe9FYitzQycycJEfz1PsezCYBiJ9y8m,,300586,,0.0,300586
8249,rKsErvnnfk7PZAZNEnRteb7RTqA3gkYAF5,,300586,,0.0,300586
8250,rwGEnQyCXX1MCzKcgiS7ouDRLTFcuxpSth,,300583,,0.0,300583
8251,rUS9L7JTY6SvQw78kG2SuEEqP1SczCNMCU,,300569,,0.0,300569
8252,r3gg3n7oB2tpDZbxRsacEFp6DwWRzMaqXR,,300545,,0.0,300545
8253,rhPnm1DfZTmGiS2o5J87xJWJmjXdWdksD9,,300537,,0.0,300537
8254,rwVrJsGjhnKewj5tuNyWX4wnYQRKENqwKL,,300536,,0.0,300536
8255,rB88FkM7uVi1uAoqu5DrpgnkhCWAphNUUG,,300534,,0.0,300534
8256,r99UtRXEuZvM28KDKfoKj97hG7fgBP9Wha,,300511,,0.0,300511
8257,rG6DnPNiPwc1DDYtGNLTGW4eB6y3SiGeCW,,300503,,0.0,300503
8258,rUBQyMuX8rEzUdQ5dSBx78ZC1DawHUccVA,,300489,,0.0,300489
8259,raxPrE8yAyKqBPSQX3nPCCEXbqpqLcMuK9,,300485,,0.0,300485
8260,rpGcFfSnoK2qsBTbqjagBdCsxmceCNExzt,,300478,,0.0,300478
8261,r4zkwUypVARusaTK9aZJfZV139sUyfEM1c,,300474,,0.0,300474
