Rank,Wallet,Owner,Balance,XRP Locked,Percentage,Total Balance
7220,rnNCBvFLVJcZDAP9eLo2vJoqNBuCvGKeGZ,,340903,,0.0,340903
7221,rMhRqmyztuJH72DY7zmD3eFnvbAnK1AHvz,,340699,,0.0,340699
7222,rEmagUN49tJudvB6N9CajxCJdM2vk3MHHq,,340672,,0.0,340672
7223,rhjb3j2wMxWz2jaQABWCYCKctrpLkYdk4r,,340654,,0.0,340654
7224,rGqpv3LkgFp4wvnMJDc7iaxzVafRDBEGaz,,340627,,0.0,340627
7225,rDGGsb7LyUUQJYTrYJEmy4EksM38VTz9wA,,340600,,0.0,340600
7226,rBU6xFbFCDrh8ajK5nLV8T94C2Mb7ShNQ5,,340504,,0.0,340504
7227,raikeXtutC4oJ3d9C4XGZJRpRQbQ6UGaKC,,340490,,0.0,340490
7228,rK3VGfW7NpvjJSaV7Hnp7Dz6jdCpehgJvz,,340447,,0.0,340447
7229,rGtRyet47Lvzcabu1o4E2BvWAKN4nVAymp,,340310,,0.0,340310
7230,rKVdzy9oz3GNCLWDWPQCgyXntkMfXegTeT,,340230,,0.0,340230
7231,rnb4ZJMDFoMDzyfxBqGghfto13bgDKCMLT,,340223,,0.0,340223
7232,ra7Dc8X2hVpV6Fi4CwL3n8PtqPCWf16Cz3,,340218,,0.0,340218
7233,rEHBFAXDzY7LqFrogUfgecReFq4nLXfQET,,340146,,0.0,340146
7234,rpAdAcPzeSW15qJ3wHF9HKewm8uDAhg1yL,,340145,,0.0,340145
7235,rhddxh1VTurJjnS8Zm8c5w74V3y42J2NMh,,340122,,0.0,340122
7236,rnAoKMwKjotodaJVwkAfUuPjuD3UPwL5Fp,,340060,,0.0,340060
7237,rPi1F94U5c9doCJbojLZgnXR6eyhSQGd6m,,340023,,0.0,340023
7238,rnnTCi4swPhAwcmhXWWXATYMsFqDjynQy1,,340010,,0.0,340010
7239,rPyUPsYPfKhEk4eYXmVLUtizFUxr6Shdb4,,340006,,0.0,340006
7240,rab7ki6thnxuDsD6zLNu7taL63aZcFeUWe,,340000,,0.0,340000
7241,rETCEfwismacqGbgKmhrT7TevBsWE3T7ya,,340000,,0.0,340000
7242,rJvwkSyFrhH66QhEvmm5mRz2hRTX7vf6TE,,339924,,0.0,339924
7243,rsmod7QgNKHXTphtFFdzMw2G9nj5tDdxeK,,339900,,0.0,339900
7244,rPHejUmG1WtwbcUFu9Nazi4bnfcQvayZZ1,,339840,,0.0,339840
7245,rPSJRMTWfzR3S711rUJs7zPkQJT7tyxVrL,,339771,,0.0,339771
7246,rGoTd6ER9EAhPmCgBXTXa8HUATa6qJVWwf,,339734,,0.0,339734
7247,rhtAiwdrLuvT8JqWa1TwW7UgMB77eVFFHe,,339733,,0.0,339733
7248,rUanzMtAn5n45VniAdPZ2SRTcbCVLkPEyb,,339633,,0.0,339633
7249,rUx1zdvXxUHCew5NJepHCjhzppSuz8K21K,,339284,,0.0,339284
7250,rUgHmYyJPKCUDj3WhmUrgCjod62STTjEvn,,339200,,0.0,339200
7251,razuL2fsqVyYvh588AmvjzyGA6mCcY2AKn,,339174,,0.0,339174
7252,rf8wKVhghgkL9ZsmpTedBig6AsuBTJrUXz,,339114,,0.0,339114
7253,rKERN9seGXx2EmZG5zfiz2rvcnsBTZL5HC,,339094,,0.0,339094
7254,rBnUd5TpdmPsagkXoc179Yeg86Vg4mtEge,,339078,,0.0,339078
7255,rBRt2NpFc6D3ahk5qCedMHdQVNoo7a6z1T,,339028,,0.0,339028
7256,rKu8jgJ59uHMHtxS6UseAmG4hwVSwscQ16,,339000,,0.0,339000
7257,rD5Nd4zHVBmQq27C8MMtrRaTJB34Gd1Vnq,,338998,,0.0,338998
7258,rsMfS1HDw7YW8H8JKwQTYF48azRiB9Bzgs,,338897,,0.0,338897
7259,rh6xunqPCP5AvUZno6A9qcopQVWSq6fyNw,,338834,,0.0,338834
7260,rMdxpv487yMabP8jsPQ1Jgap6GdwsQddk3,,338733,,0.0,338733
7261,rEqQJ6UmxGvGFEKMC2JDGbrph3P4fZRLM2,,338725,,0.0,338725
7262,rhh1Z2GbJCThZ5V6Ear4qqia6mcynswkYV,,338669,,0.0,338669
7263,rEbWmCKMEbSdzQsRJUcDVYSegwyQtFc7vu,,338641,,0.0,338641
7264,rMu6ixWJqqJfVs1xHh4mnMctFf63qLuiyM,,338551,,0.0,338551
7265,rwTYJqqFpyiSoW3N7J7wRCkTZ4jmpBLxXy,,338539,,0.0,338539
7266,rG23Qk2wmEqnCHbLnC962ETLuVD9eKg936,,338529,,0.0,338529
7267,rEfhb9Fix9WAzWjHGaXJrfzF6Jmvx6RyZx,,338477,,0.0,338477
7268,rasaZErDBjF7W4ooPGhYkwRPHFU2QUmVJP,,338432,,0.0,338432
7269,rKXWzDFnJ69G5wAfKtJzEMnfbZJxPCCgGV,,338427,,0.0,338427
7270,r47PfUEUtoVkmiGXBthq6R8o4Cuvp4YoEm,,338416,,0.0,338416
7271,rDgajsa9LzEBVfh1Eo9btieJHnB28K2r4H,,338405,,0.0,338405
7272,rNj54qHKn1F6uGsKphhQU2C9jUeiQjHR4N,,338181,,0.0,338181
7273,rs5fhNUtfeNbnTvT5UdJ67n5oFapYQj1Rw,,338153,,0.0,338153
7274,rNrB2VfF88tLzQnfuUdjMWPABBDKxffHyx,,338132,,0.0,338132
7275,r4xrmhVC3pD9CpC1a8N5zctScgMGh1bzYt,,338020,,0.0,338020
7276,rUxXLcFBrmsUzbMoDU9h1tdWuZKbB3irnp,,338015,,0.0,338015
7277,r323pB1QEzkoqwQhKMrd8jDbCNmfq7pcWt,,338004,,0.0,338004
7278,rhrE51XtY4PSiEjw9nk6LhQ5L2Zm6WVssn,,337961,,0.0,337961
7279,rNmFKz5EzciibfPyJNDJM7285AgoSmekoA,,337959,,0.0,337959
7280,rENc2b7xnAEwNmcCAZwWWtRGMjY9UJYbYy,,337799,,0.0,337799
7281,rHjCnvYhg2TncQPx4X1Mz3h8RiwEsHLA3P,,337729,,0.0,337729
7282,rfnG5BVAEyrw4781VzZvQBa7kxA1JoTwYt,,337694,,0.0,337694
7283,rUHEwrej4RFQ6vySFc9jb6i3ecpc9tqsRS,,337678,,0.0,337678
7284,rBA41XsUH9bGbwGqsjWNvgdquwqSBLf5wA,,337641,,0.0,337641
7285,rrnrTVsXdvxUpAB7HRzgAtNYfLKDcWE9yC,,337630,,0.0,337630
7286,rLyumHTD3KkPJcNtbae37etWfmRuDSaeZc,,337590,,0.0,337590
7287,rPEpkLDMqMe4GTk5kwXjmuG837Uyz6pA77,,337548,,0.0,337548
7288,rLUMGrM344L64xnoYj7JBnaX453T3iigpS,,337545,,0.0,337545
7289,rLsuih5RbJaohbWHU1cz9JtsqvzWmqSayM,~opium,337506,,0.0,337506
7290,rDT5XxcPDqej7TRmNcvXixqaPR3LBVx1WT,,337500,,0.0,337500
7291,rUDiedYZnBGJ4ozGbmp9MgNoUwvExSQWSj,,337432,,0.0,337432
7292,rwt5RuuoddJzz73ExaMj1m8BkCjT1ayWSd,,337428,,0.0,337428
7293,rE9e2qQxuDoNTNbraXmszVr8KJ22HkvmbF,,337319,,0.0,337319
7294,rs6XBJiBNuWzWxMqA2D9D6e3PUjUWfTNHN,,337132,,0.0,337132
7295,rB5gU3jDVMm3yUCSN5sTZcmBstYQX4hyeT,,337108,,0.0,337108
7296,rprkXGRhd3mSHrrdGnzBpDdcnxTAyddMmk,,337107,,0.0,337107
7297,rUuzFnS3G7U5byvXEpUcw6Azj7L89w1S1w,,337046,,0.0,337046
7298,rfkfvqDHVcr1vi65rCsSwyVmNjyvLompwa,,51545,285500,0.0,337045
7299,r9YmfpzrUpwkejKDr5vJYgTKPCszUYNwnW,,337000,,0.0,337000
7300,r39po8HVfeY3MG3reZCifHR51ZTams3vSa,,337000,,0.0,337000
7301,rwE5PpkgjRQ3aa9KywQFgy9jXohK4ACzvS,,337000,,0.0,337000
7302,r7LdifNsh3Rkrht7dKzN6E84BpACK6JJK,,336966,,0.0,336966
7303,rGc4vzU7xbc91a1bWEST6hmvD5u1yj9McS,~lalalakou,336956,,0.0,336956
7304,rLj3SmvmPcroaNHo8UkrUz7qduBZb8XxMs,,336914,,0.0,336914
7305,rNpGe9sjtWAki8TFEhrTA5xQ8jLjfZDC74,,336874,,0.0,336874
7306,rfNa4fKPRsiDAPDpYi8Wze3prsmcjLc4Wy,,336844,,0.0,336844
7307,rLgUG3duxfk9ts5pCf6Tx8HD8eXWYbS9Nn,,336787,,0.0,336787
7308,rBpSCiQqKdbpMHDgXjvKPJSLpWyLxgFhCz,,336747,,0.0,336747
7309,rMh9LCTVABVwEuGxagLGwHTALiMSmuETXy,,336594,,0.0,336594
7310,r97ABTt9ioJmmZrKYzeZRtR6Wy7zycruGL,,336584,,0.0,336584
7311,rDxZwiYhMp5ADmxKqR8KAWnzgR6Bc8qDcR,,336580,,0.0,336580
7312,rhzCtEKzYbsa1zEedFxLWqQVsnWKiCWpfj,,336385,,0.0,336385
7313,rf9d1QH4UaLfDnUWApcyTU2q9KYTpJ3Rgz,,336314,,0.0,336314
7314,rJZpJhhpt3MFGxdYPJKFNJmPoVo5mPJ9AF,,336169,,0.0,336169
7315,rhoidrJAigwGY18d7j9LBVAuPcfEnLF4iK,,336109,,0.0,336109
7316,rHWHK7xNXSUgmQMLqkUW6mqwr7Da1iJnnV,,336024,,0.0,336024
7317,rKUxMHv8xJE1cnhmkXXPBvbMfS3bxCvKSC,,336000,,0.0,336000
7318,rBSbY2GSXasmUCYN7XRc4fFHmzYe9D2P14,,335882,,0.0,335882
7319,raht2e2JiA1HrXpd5vUY4atgreRqAQuX83,,335880,,0.0,335880
7320,rpixDqZ6wjRRsqYLSGSmPQqPPwpLHMHJB1,,335877,,0.0,335877
7321,rMqgTaUpE3b4fjH9CA6eGXD7VNPC5ydck4,,335675,,0.0,335675
7322,rs9gn5vcV8pVKyGvbFmNLZ4bBTkGMYLBr3,,335657,,0.0,335657
7323,rwawKYVxstvLtR2yMrfrG8f97cz2ud3o3o,,335577,,0.0,335577
7324,rNKQiWyNfeqmqN8PK8HA5LS2QvY7P4zmfw,~uemurazeeg,335563,,0.0,335563
7325,rNDLheVeiLCBSbY5FeHS2tqSBE51N6V3o6,,335516,,0.0,335516
7326,rrsdGbJ2DvP9o78LgyiAzhhpoLhmAsPUUT,,335397,,0.0,335397
7327,rKNdMYw4mCV7T3K6ED6kfLNTSJ4ZPEFe6i,,335388,,0.0,335388
7328,r4mkBJvsFawi7AeRJHD1g6LC88PUfv74bx,,335357,,0.0,335357
7329,rUSBk8RtjWgTgiFUPAnswW55KFpNnK7gQ8,,335238,,0.0,335238
7330,raTSnAPgJsNGsigdoZrQ6mBH2MFCuogJHk,,335213,,0.0,335213
7331,rHQkQCZQFp4DkfY7GN2PvNL39FTABNAazV,,335162,,0.0,335162
7332,rE6bvV278cwGALo1g1xcUwZdHZT1CKjDew,,335116,,0.0,335116
7333,rnFcW3Lz4DS8UyN2MpVyEKLpLdakrCntoM,,335002,,0.0,335002
7334,rhUyARdny3ctjr3VS6cw9gddAp5TgTVc9a,,335002,,0.0,335002
7335,rJqqe7DzY2LQrrwcAZRsA639cG8L4VDvwv,,335001,,0.0,335001
7336,ra2gpAdntBVqyjxWd6hXEfQ4osSM3foiM2,,335000,,0.0,335000
7337,rnxYWiTYmC48ng1CovujKmvsfn2bzzsdkJ,,335000,,0.0,335000
7338,rwATNwJXpv79ZLNRwuSWTjPGuKfETLhK8q,,334936,,0.0,334936
7339,rPhohRY6NSc8g34JymUSEEQmxKkyYewf7o,,334900,,0.0,334900
7340,r4mXGQEPg7SbGHKH3jYsf9aduUcx4gz5TQ,,334899,,0.0,334899
7341,rpXVXaqHRFmxKixpqQ8p9MqrRRgYUwEC8m,,334845,,0.0,334845
7342,rLJbgqNFZv4UKW75Kax6W3n2V3n3cueDC1,,334818,,0.0,334818
7343,r3ra8cuX7hkPAiVojRJSR4j8uC2TkApRs2,,334780,,0.0,334780
7344,rPrh6onYnvsakQPLCuUo4e2hgh5tZG2HAS,,334553,,0.0,334553
7345,rEmmZQU46QHpevDz5oTV1YrfqKTYmEg4gc,,334551,,0.0,334551
7346,rExWvxz7rEnDK18iRciUktDHYAHbb42cJA,,334496,,0.0,334496
7347,rajNyTxGXiutQvSEEyZMFY2hcFWracGEFv,,334391,,0.0,334391
7348,r4UPL8i212PyRJJEq8XahFNC4DG4m6vXYf,,334364,,0.0,334364
7349,rfGBdpe4BqkZq6iUstTrT3AWqEjQVhcD78,,334096,,0.0,334096
7350,rPKu7RRveBUeXox8RCyi9D4aDQfKLX37LC,,334076,,0.0,334076
7351,raKu3LKUySGh25Vos2dMbRYZsDcq1ZhFNp,,334067,,0.0,334067
7352,r9jLXQbqjmA7wmaNkAz16hbTezkdRfeFnD,,334062,,0.0,334062
7353,rPAfqnFGZ4BNBW5frp17BLioX1ZWk77Cid,,334027,,0.0,334027
7354,rMyMt237thfdGtKvQFV6f3pw6iwmFodr9r,,333981,,0.0,333981
7355,rsHVj2UnVuXKZZYAEZFgtYqpYRPfB1m3C1,,333970,,0.0,333970
7356,rwYu7eYCKHpN8UYfrCGT5SrtK94FfZUYj9,,333970,,0.0,333970
7357,rUownRhy9qW38HtUe757aSDHG6tX6p16gw,,333906,,0.0,333906
7358,rBjamfgJKSN3wfg5wugd7YVgSFFUyVoVcZ,,333879,,0.0,333879
7359,rEm2Zchp6RKrsfgzdZKsUxtfFZWaRbJRaK,,333819,,0.0,333819
7360,rf8QjFTqyPioFq82qB7wuwrvxE24nw7vfo,,333801,,0.0,333801
7361,r6bS7YvJKSxUe8Jmrk9mvoZVWiL16Szsa,,333800,,0.0,333800
7362,rGC9VoEWV2BG5oY3LxW2PWuwG5Kodwn2Lq,,333649,,0.0,333649
7363,rJB2CF4RiEez1vVRrUvsrv3A8zhbySJ24p,,333480,,0.0,333480
7364,rsMStnL9KT2GyAk4ev5qsBZCB9BZjWx8vP,,333468,,0.0,333468
7365,r3QecK4xfVmAJqMefZEA2Km7RTdoDNrfji,,333369,,0.0,333369
7366,r3QtEnoSGug2xmWXtjDisT8mcDztghjiJ9,,333334,,0.0,333334
7367,ruR8NmSV1gyY8hQojSVUDN4nhQtwmY3tL,,333333,,0.0,333333
7368,rErY1XDw61sUNnGWhNYEBEtAB9YKmVFWwe,,333333,,0.0,333333
7369,rsxVhQYBMkixazfxZRtYxQxgLk95jhZjQ7,,333273,,0.0,333273
7370,rDEb49TyAsX5NDR7PWpzbEDx3i7K9JaFx9,,333116,,0.0,333116
7371,rBADoLci5R4xDs8CAwnWZ548yyHGdzEaZ1,,333016,,0.0,333016
7372,rG3AtcHmDMu4MS5MDyEuthFA9ss4d4oTUH,,333003,,0.0,333003
7373,rwhjdxVnMjFF3sNyp9d73xwaUqMdSEHuVk,,332882,,0.0,332882
7374,rUnmztGCnVjSeP7xx2hX1sGDo7MARpvjoU,,332818,,0.0,332818
7375,rGDc96bSUZopMs6NUkNxeF68hs75WzaSpN,,332812,,0.0,332812
7376,rMKszCJeZvbegwvFuJ4pui9jciHSrHV96Z,,332790,,0.0,332790
7377,rJhcAQsa17zY5TbhDusyJNqnY3nt7Q8MZD,,332779,,0.0,332779
7378,rhnLi9dskYGq18oDuSGy9ixp2KkgGwLKa1,,332732,,0.0,332732
7379,rhB8moTkFm9yAdTYaJmgsTJAQ3oqZNQiau,,332670,,0.0,332670
7380,rLATGQLBD9y7Jm7y6pwxGgfkfq3fVq1k3z,,332493,,0.0,332493
7381,rnn6eHnfrZGkyFh1RinxWvVLMHiYa4YcFf,,332452,,0.0,332452
7382,rpbPEomfaC8BExuV82QL8faoQmFXvgxfvn,,332415,,0.0,332415
7383,rozUrSw464JFe3GUQGuwYVVs1WD2UkvQL,,332339,,0.0,332339
7384,rJ8D3TBta1DqYpF2FFRTpTTSCQARyP9UU2,,332180,,0.0,332180
7385,rBkj7iKVFE41LhsXrRmYZ4KSE1RcnK3wMB,,332172,,0.0,332172
7386,rL4nQFQoWoDWNLCFok9CKPZnwqDPWebMJb,,332114,,0.0,332114
7387,r3bZCyFksnM3HE5KRxTqiZrDBJjU65fig1,,332094,,0.0,332094
7388,rAhXDFBMvtpEqmtYgJazgscWwnQNDZrfa,,332082,,0.0,332082
7389,rMbSwowhwc4SHaWGCPAPj74quz6SUmaDuN,,332013,,0.0,332013
7390,rh8X2nc7hLDx1YdmxRZCxVnzcnVoUWk6FY,,332006,,0.0,332006
7391,rLTGLv7jppJQCL3ntCQXPXqP42U9w7JjMM,,331949,,0.0,331949
7392,r3CiT9PH6omxrdWrFmBsj4EibeVn8deKRa,,331944,,0.0,331944
7393,rhCcaMDh768aZ1zUAxYbuCisrE6kDPNRgm,,331613,,0.0,331613
7394,rwktVU1WSXxmJYhvSC3pMR67R6SJpNuMgG,,331594,,0.0,331594
7395,rEHKTnbNiLdKzrE3fQJvW4TU5Hqyw9Bw8X,,331554,,0.0,331554
7396,rDrg8b9a4TQDTeaCodWcoKKcZ5hYk42YSS,,331487,,0.0,331487
7397,rwG3LQn9DintT7zWpS8AZJXZXSqjqfrDG4,,331464,,0.0,331464
7398,rGcKRjCzDGn8HTke3PsVf9PzXg6BPrUpAe,,331453,,0.0,331453
7399,rH8FS1xazhs2RNNuYkQ3tprimySSTe1JFj,,331407,,0.0,331407
7400,rJ8hb4jMHgRNhEQ7BTGz6vt14kWn2z6H78,,331322,,0.0,331322
7401,rw9X8CyFnT9eMzYbDs9ZdZ43T2WfN61vu3,,331312,,0.0,331312
7402,rpkWJHZfmxYqtJYtgpD2CTFXf3QeRBGgEe,,331180,,0.0,331180
7403,rK7GLabZ6QvcxiGnf7CgPE1yL8BQPaGj8d,~Hayase8181,331100,,0.0,331100
7404,r3BVuwqK5DQvH6bvXD8dmZXUCa7LRFqDZF,,331007,,0.0,331007
7405,rw7t3ZF4K26JtHAbJZBVpiot972AsMde4b,,331000,,0.0,331000
7406,rsBPUoTRfMSCh6h1rvsYdmrWb2hqhcpwNz,,330977,,0.0,330977
7407,r4C1S7P4EEeoDox2NHJdepvhTFHU2yuCzd,,330975,,0.0,330975
7408,rLbWZMZYZxosFMQcHiBqzACi1K6i2zNb7P,,330935,,0.0,330935
7409,rhwqshoXiEtGEZ9XeyTW8vLV6EF7Z5g5Jt,,330858,,0.0,330858
7410,rUBWrkoZQ6P7T2b31g8VrVBwRhvump2df7,,330799,,0.0,330799
7411,rBaCAYQC9SV1pDfRQKb8XXxkGBxPPN6sjS,,330787,,0.0,330787
7412,rfSj2hW4BCjrwiphLSzyhjTA14zujH8Jtj,,330716,,0.0,330716
7413,rGumy7xQBh5Wn7Knz7BSScjL1TgLGBj68Z,,330710,,0.0,330710
7414,rMarSnRWb1BtbbTvdsY3iCBeSYvwqVcVhn,,330707,,0.0,330707
7415,rPJWZHUKk3Yzzr1pzqLbiZG9YHKDcGkAC4,,330627,,0.0,330627
7416,rwv7VeiiyybCX3XHSN3kLECKDJhsEPUxWR,,330622,,0.0,330622
7417,rN8s9AsACLgseyR2AjwsSDB6Zrz2SSZKyU,,330576,,0.0,330576
7418,r42w3PP11pciJk21RDztQF8pAB26fSk8iy,,330512,,0.0,330512
7419,rLScgHxbpZYdxJaG2QoSXJK4hZMgY1qpaU,,330475,,0.0,330475
7420,rDYWiXQTKv56Wms5yhbfmKsqKFLFfUqhqH,,330425,,0.0,330425
7421,rwryaEnNFRcNFXEeZLN3bN2XDS9sdMWEbN,,330373,,0.0,330373
7422,rf9NSUbBdHoaWh9gxTBhCSwG4iyuVUFYN,,330289,,0.0,330289
7423,rwRKvSkobtFkeDv5w82kyrYSfEo9hvhAkN,,330288,,0.0,330288
7424,rKF9g9zauQ3ySK5wFbd4yqdrryDZfgwiz6,,330280,,0.0,330280
7425,rhF7pPJQjrDA4j842rXc6tzFGy7VQAJWDJ,,330244,,0.0,330244
7426,rayxZ8bVMem6mLDV49WyLv2eYHqyy2EiJU,,330229,,0.0,330229
7427,r37RtEMAmwCfVuiDHJAgTg4zfyTNhmZcY7,,330225,,0.0,330225
7428,r4fb4vvcG3SDPo8bgUChnTidajiPTRdmVz,,330108,,0.0,330108
7429,rMvhmb5b8E8eWPoqA6RjoKy4NMmzBRU6Tw,,330077,,0.0,330077
7430,rDMYWEpxJ7eNJxaVVU9iVL1yeNf7WU287U,,330075,,0.0,330075
7431,rhH7NWH8du9bCLdgkJejtShtFoGgbiNjVp,,330071,,0.0,330071
7432,rU8wXnZaaBHQ8L4NFa5tuErVctDHVn7jsu,,330023,,0.0,330023
7433,rQrjkxZLnFVtFFpUqv6YBqGDBkmgE17sLq,,330020,,0.0,330020
7434,rfRMBSK6oEvyURPzwrg6Gj4VG22KqJfikV,,330013,,0.0,330013
7435,rK2mEQfCjvQTLvhSVzYNvSyiQvC4gcjzQJ,,330010,,0.0,330010
7436,rLsvuaGTgwjUPZ4bp6VsKmFoGpRN6dVR97,,330001,,0.0,330001
7437,rDf87Gm7BJoyM5ivcF569RurRAz3HD8R11,,330001,,0.0,330001
7438,rp6E9p7ZgbMJ3aS2GznxiRwTPPqdFJdtvn,,330000,,0.0,330000
7439,rpptXJXcU1mPiFbPiGevHmhTRdKTa2h8Xz,,329968,,0.0,329968
7440,rweEEw8dP3qmP9UKoFamWU9nJCM8kPvnJz,,329901,,0.0,329901
7441,ra6XMR375bB7duh1DTtE8KVuYA3MwyWqrY,,329900,,0.0,329900
7442,rUXVKugtvKa77UNxwB3LBuB2GyxYTefWx4,,329862,,0.0,329862
7443,rPqfoSHjch4VxaUCXk8UHhfiL1B6seDEH7,,329815,,0.0,329815
7444,rMZvQH7UYoS3w2w7cPn8RCB9Lj99LdwSEz,,329761,,0.0,329761
7445,rHr1TV8o5tsnoZkHrh97T7JgWoXFqJR1mS,,329758,,0.0,329758
7446,rpf8ZHn9q1fD7MoxLPZvunV2X1tT2CtmSL,,329734,,0.0,329734
7447,rLF4WAmwQHx1ueR7SPpeFAKjMzKUj4jfUX,,329678,,0.0,329678
7448,rHLiLDQg4vBurTZytfmh8zY5cbZZ1D4Yr,,329628,,0.0,329628
7449,rHojjBwVd4NT2w4WiNqkjnNiNHE4BYQekb,,329619,,0.0,329619
7450,rpKoHJU79ousH752saTDYfc7rKbGJn9K1h,,329511,,0.0,329511
7451,rMpos1PVX9FjUJQS1FAX8tu8UJv1dLmxds,,329509,,0.0,329509
7452,rKVWKsvAC7pbRmUZxSNTHY6AZ1UVETnEvA,,329445,,0.0,329445
7453,rckQu2DD7XuGHBuWjagXnBcF2u6gUUKw6,,329435,,0.0,329435
7454,r4JSQJec1pbJddY6DKJNZn7X54tBqm3T3b,,329406,,0.0,329406
7455,rHyFE1fYFD791UC8ReQUwNawzyfjPyPtf4,,329394,,0.0,329394
7456,rJdeoU1cTQTStAhdsEGky15FJjnknMxiwY,,329281,,0.0,329281
7457,riFKsKyuQCiLnEAAqNUYsNB8kfx5UseNm,,329249,,0.0,329249
7458,rHRHtqZ3fn1Gdf2SdiKYmueoP1twuxTT9z,,329212,,0.0,329212
7459,rPZAzELAmkmwvsPiejKVkNaAHjH8b1Zh22,,329192,,0.0,329192
7460,rBcgBHhngEFt9sPBxyS95Z52UDRfxBuJzN,,329191,,0.0,329191
7461,rfZ9AxvPs7HP5ExDPwLWWttAz1V6e4eCQo,,329166,,0.0,329166
7462,rsKMA4K6wvk1pihzgUMrmcv6SmDGBBAFfR,,329114,,0.0,329114
7463,rJJTfWC1pgKrhixpE5YoVhoG4cJpenRzcK,,329010,,0.0,329010
7464,rajso6vJ3EVsLpuzKeVxXSeMX9efcSsUW2,,329001,,0.0,329001
7465,rBUZYXuYxeQrEQhU34UYNFosRpXQoyRZ9F,,328960,,0.0,328960
7466,rB5tHnacY2hHFhr4cyKaMutmexJHPy1Suy,,328871,,0.0,328871
7467,rGpXKaB23gxRyGgivgXoMKWEp6cYqtzatg,,328612,,0.0,328612
7468,rLLtv5t1vTAFXnxeCpZenx7Rv9bsSaLsru,,328584,,0.0,328584
7469,rKbBzFsdjodsWBNLWiJ2EdgA3JNxgL1A3A,,328542,,0.0,328542
7470,rEpTCbUh7NcYt2bddRpHcV3ZMqJ6hDLi8F,,328529,,0.0,328529
7471,rpNkTX3XYdysQoyKJCuZ8moczHE9iudfVZ,,328336,,0.0,328336
7472,rQrW6bP4avX2gye3BuXb9934We4rkXUz9i,,328237,,0.0,328237
7473,rsWD4y7Hc91NGqmsja2ASPY9wKGEh2sPQW,,328090,,0.0,328090
7474,rpfYMVupELU9GVthjC9TXKJDkWegZXMtQH,,328089,,0.0,328089
7475,rMqLSLZLtHmareVTQfxZBAiYAPWSsoE4SH,,328078,,0.0,328078
7476,rDAFzMSmcZgdxMwqiotNek9onnR8yoYo5f,,328076,,0.0,328076
7477,rEjqgfzrUSVWmALL5n6gh6xbmi39RvCmeC,,327994,,0.0,327994
7478,rwCb1gs869D8oEy88JRE9cuMqzbXWGQB4A,,327974,,0.0,327974
7479,rps5MSyvmNQq1ns6xwLmGwuXjtKVv3ycvk,,327861,,0.0,327861
7480,rJjvKzGwVq5XLX5PuhbSfsxuYWkozTmpio,,327779,,0.0,327779
7481,rMv1C4sARo3J3JGpNYuX6kLbu1Co6gJUB6,,327764,,0.0,327764
7482,rwsoTLbHRQG6ryXniDUmt45bJMCjYgsuKx,,327708,,0.0,327708
7483,rKZHFcPD19sjEhdLwsDKi2GFEMHRpJq1P7,,327696,,0.0,327696
7484,r4Afmsz5Hoe53QmhJLLh1DUh5kJeF3uEdx,,327677,,0.0,327677
7485,rKV7WTM6GSi9vPR3a351AisQuHj23pmnFo,,327675,,0.0,327675
7486,rxEWccZtpqhs1Z6sT6teoUzd97vbTKxLE,,327530,,0.0,327530
7487,rfYcDukvpX6HR4j5dGbUho2qCmzMkf3ov1,,327428,,0.0,327428
7488,rLYjQam3LDUxhhUMZD71hDrFpz2tA4QjuB,,327365,,0.0,327365
7489,rx45G2K4pynDK2zHNq6sRKCvU6ZQjuuN1,,327276,,0.0,327276
7490,rsN6R66k5eM8zpWegra4pfsUNtnRvT1t9P,,327189,,0.0,327189
7491,rU7d9oyyTApKxvKLFw7oM4RfeZeCZtwAb8,,327118,,0.0,327118
7492,r41CY2K7X71ZToThS5AKy7UcCTTw5SvGDX,,327085,,0.0,327085
7493,rhRPmbPrGvLNYVVQGYZ8HRZs4wGwbXvncC,,327078,,0.0,327078
7494,rkgfX1DDUwCpfBWEkcmrxvJdhRnndcCMd,,327032,,0.0,327032
7495,rsQBLdAuXyN16Tp9LTxe1WoRwBvLbgSBmY,,327015,,0.0,327015
7496,rmDCk31Gz3N2kCm5DkWTM2NRuj5BxdXG8,,327004,,0.0,327004
7497,rEGqs98PuCqq3YRJAjeALXwhLbqNdWpYWf,,326904,,0.0,326904
7498,r93ZyxPFoXsKrqRNxgEekavrqnbyyeAsZW,,326818,,0.0,326818
7499,rMMmts2vxaCNrd2vG72sd7T11YRcdKRCfG,,326809,,0.0,326809
7500,rUhPdpmNrdGGetAKjfSENYvKFjQ4ZDSFN9,,326789,,0.0,326789
7501,rf6NLXo8kkVGttyGhoNPyED6ccRitCX2xC,,326712,,0.0,326712
7502,r4EZK2yRKXADhJhxwevhLgKPLfZhKKGipe,,326553,,0.0,326553
7503,rKjt9X1c58Kpi3WKRpK2tF5FnegK96MbqQ,,326546,,0.0,326546
7504,rHftiQxoSjBMaQtiPi9taoLosyVE8m8rJz,,326491,,0.0,326491
7505,rD1qh1EmDahVcpK1C6YmsTM8oHCXL8GNjQ,,326488,,0.0,326488
7506,rMryJggvaoH39gHo2XTau9HKnR6F6wDTgS,,326426,,0.0,326426
7507,rnXN1fzcKxyVcKhxiM23CKJs1QCQ7u4NPH,,326413,,0.0,326413
